YEAR,MO,DY,HR,T2M,RH2M
2024,7,4,21,23.74,95.63
2024,7,4,22,23.47,96.18
2024,7,4,23,23.25,96.36
2024,7,5,0,23.04,96.18
2024,7,5,1,22.87,96
2024,7,5,2,22.63,95.91
2024,7,5,3,22.44,95.88
2024,7,5,4,22.24,95.82
2024,7,5,5,22.12,95.47
2024,7,5,6,22.89,94.66
2024,7,5,7,24.56,89.56
2024,7,5,8,25.87,82.92
2024,7,5,9,26.69,79.3
2024,7,5,10,27.44,77.22
2024,7,5,11,27.89,76.17
2024,7,5,12,28.03,76.13
2024,7,5,13,27.92,76.79
2024,7,5,14,27.53,78.34
2024,7,5,15,26.92,81.59
2024,7,5,16,26.13,87.28
2024,7,5,17,25.04,93.05
2024,7,5,18,24.36,95.47
2024,7,5,19,24.07,95.83
2024,7,5,20,23.79,96.05
2024,7,5,21,23.55,96.22
2024,7,5,22,23.39,96.56
2024,7,5,23,23.32,96.78
2024,7,6,0,23.31,96.79
2024,7,6,1,23.29,96.83
2024,7,6,2,23.24,96.8
2024,7,6,3,23.08,97.12
2024,7,6,4,22.85,97.38
2024,7,6,5,22.74,97.32
2024,7,6,6,22.94,96.65
2024,7,6,7,23.53,95.6
2024,7,6,8,24.4,93.73
2024,7,6,9,25.28,90.16
2024,7,6,10,25.87,87.52
2024,7,6,11,26.33,86.4
2024,7,6,12,26.53,86.63
2024,7,6,13,26.47,87.62
2024,7,6,14,26.3,88.39
2024,7,6,15,25.88,90.44
2024,7,6,16,25.26,94.29
2024,7,6,17,24.68,96.97
2024,7,6,18,24.23,97.77
2024,7,6,19,24,97.98
2024,7,6,20,23.82,97.81
2024,7,6,21,23.61,97.77
2024,7,6,22,23.47,97.72
2024,7,6,23,23.38,97.65
2024,7,7,0,23.3,97.71
2024,7,7,1,23.27,97.56
2024,7,7,2,23.23,97.47
2024,7,7,3,23.2,97.52
2024,7,7,4,23.2,97.47
2024,7,7,5,23.12,97.45
2024,7,7,6,23.48,97.36
2024,7,7,7,24.64,95.24
2024,7,7,8,25.51,91.36
2024,7,7,9,26.4,85.69
2024,7,7,10,27.44,78.93
2024,7,7,11,28.49,72.47
2024,7,7,12,29.13,69.28
2024,7,7,13,29.41,68.04
2024,7,7,14,29.4,67.84
2024,7,7,15,28.91,70.12
2024,7,7,16,28.08,76.23
2024,7,7,17,26.44,84.79
2024,7,7,18,25.14,91.18
2024,7,7,19,24.47,93.75
2024,7,7,20,24,95.54
2024,7,7,21,23.7,96.8
2024,7,7,22,23.62,97.06
2024,7,7,23,23.58,96.7
2024,7,8,0,23.52,96.27
2024,7,8,1,23.34,96.42
2024,7,8,2,23.14,96.53
2024,7,8,3,22.97,96.64
2024,7,8,4,22.78,96.9
2024,7,8,5,22.61,97.05
2024,7,8,6,23.14,96.77
2024,7,8,7,24.53,92.52
2024,7,8,8,25.63,87.13
2024,7,8,9,26.79,80.96
2024,7,8,10,28.04,73.65
2024,7,8,11,28.89,68.72
2024,7,8,12,29.34,66.75
2024,7,8,13,29.41,66.91
2024,7,8,14,29.16,68.21
2024,7,8,15,28.59,71.45
2024,7,8,16,27.74,77.91
2024,7,8,17,26.29,85.5
2024,7,8,18,25.15,92.8
2024,7,8,19,24.65,94.46
2024,7,8,20,24.36,95.29
2024,7,8,21,24.17,96.06
2024,7,8,22,24.13,96.54
2024,7,8,23,24.11,96.74
2024,7,9,0,24.04,97.14
2024,7,9,1,23.92,97.58
2024,7,9,2,23.78,97.78
2024,7,9,3,23.72,97.53
2024,7,9,4,23.6,97.49
2024,7,9,5,23.47,97.32
2024,7,9,6,23.55,97.01
2024,7,9,7,24.22,95.65
2024,7,9,8,24.5,93.43
2024,7,9,9,24.99,90.57
2024,7,9,10,25.94,86.2
2024,7,9,11,26.99,81.35
2024,7,9,12,27.85,77.87
2024,7,9,13,27.91,77.03
2024,7,9,14,27.47,78.92
2024,7,9,15,26.86,82.32
2024,7,9,16,26.05,87.37
2024,7,9,17,24.99,93.77
2024,7,9,18,24.39,96.3
2024,7,9,19,24.25,96.63
2024,7,9,20,24.1,96.91
2024,7,9,21,23.91,97.24
2024,7,9,22,23.73,97.53
2024,7,9,23,23.56,97.75
2024,7,10,0,23.38,97.98
2024,7,10,1,23.15,98.29
2024,7,10,2,22.95,98.4
2024,7,10,3,22.8,98
2024,7,10,4,22.7,97.31
2024,7,10,5,22.51,97.14
2024,7,10,6,22.94,96.46
2024,7,10,7,24.3,90.62
2024,7,10,8,25.6,84.25
2024,7,10,9,26.78,79.22
2024,7,10,10,27.65,75.95
2024,7,10,11,28.3,73.51
2024,7,10,12,28.7,71.73
2024,7,10,13,28.85,70.33
2024,7,10,14,28.74,69.82
2024,7,10,15,28.39,70.86
2024,7,10,16,27.71,75.67
2024,7,10,17,26.5,81.63
2024,7,10,18,25.67,84.82
2024,7,10,19,25.44,84.68
2024,7,10,20,25.06,88.06
2024,7,10,21,24.71,89.17
2024,7,10,22,24.3,90.34
2024,7,10,23,23.78,92.52
2024,7,11,0,23.26,93.81
2024,7,11,1,22.75,94.54
2024,7,11,2,22.35,95.01
2024,7,11,3,21.96,95.28
2024,7,11,4,21.57,95.56
2024,7,11,5,21.17,96.13
2024,7,11,6,21.89,94.37
2024,7,11,7,23.75,86.56
2024,7,11,8,25.68,78.04
2024,7,11,9,27.19,71.62
2024,7,11,10,28.35,67.41
2024,7,11,11,29.21,64.57
2024,7,11,12,29.76,62.75
2024,7,11,13,29.85,62.41
2024,7,11,14,29.48,63.34
2024,7,11,15,28.73,67.44
2024,7,11,16,27.89,72.28
2024,7,11,17,26.14,82.6
2024,7,11,18,24.91,88.86
2024,7,11,19,24.42,89.32
2024,7,11,20,24.1,88.91
2024,7,11,21,23.72,89.27
2024,7,11,22,23.11,91.64
2024,7,11,23,22.47,94.3
2024,7,12,0,21.97,94.69
2024,7,12,1,21.51,94.31
2024,7,12,2,21.12,93.81
2024,7,12,3,20.81,93.54
2024,7,12,4,20.57,93.82
2024,7,12,5,20.31,94.27
2024,7,12,6,20.86,92.49
2024,7,12,7,22.66,84.69
2024,7,12,8,24.7,76.05
2024,7,12,9,26.17,70.21
2024,7,12,10,27.31,66.38
2024,7,12,11,28.04,63.9
2024,7,12,12,28.44,62.81
2024,7,12,13,28.5,62.93
2024,7,12,14,28.15,64.3
2024,7,12,15,27.35,68.37
2024,7,12,16,26.51,73.33
2024,7,12,17,24.92,82.3
2024,7,12,18,23.76,87.14
2024,7,12,19,23.3,88.07
2024,7,12,20,23,88.11
2024,7,12,21,22.8,87.24
2024,7,12,22,22.63,86.76
2024,7,12,23,22.5,85.46
2024,7,13,0,21.82,87.5
2024,7,13,1,20.82,91.72
2024,7,13,2,20.03,94.82
2024,7,13,3,19.52,96.53
2024,7,13,4,19.17,97.51
2024,7,13,5,18.92,98.55
2024,7,13,6,19.96,95.86
2024,7,13,7,22.48,86.69
2024,7,13,8,24.6,76.9
2024,7,13,9,26.17,69.08
2024,7,13,10,27.17,65.76
2024,7,13,11,27.82,64.1
2024,7,13,12,28.19,63.07
2024,7,13,13,28.07,63.43
2024,7,13,14,27.87,64.87
2024,7,13,15,27.3,68.79
2024,7,13,16,26.75,71.89
2024,7,13,17,25.51,78.85
2024,7,13,18,24.6,82.65
2024,7,13,19,24.02,86.1
2024,7,13,20,23.58,88.66
2024,7,13,21,23.13,90.96
2024,7,13,22,22.66,92.65
2024,7,13,23,22.18,93.62
2024,7,14,0,21.64,94.07
2024,7,14,1,21.01,94.3
2024,7,14,2,20.39,94.24
2024,7,14,3,19.71,94.1
2024,7,14,4,19.13,94.33
2024,7,14,5,18.69,94.79
2024,7,14,6,19.41,92.84
2024,7,14,7,21.18,84.89
2024,7,14,8,23.04,76.9
2024,7,14,9,24.73,69.81
2024,7,14,10,26.31,63.3
2024,7,14,11,27.38,59.14
2024,7,14,12,27.94,57.56
2024,7,14,13,28.09,57.5
2024,7,14,14,27.82,59.01
2024,7,14,15,27.1,63.37
2024,7,14,16,25.95,68.51
2024,7,14,17,23.95,81.77
2024,7,14,18,22.57,85.15
2024,7,14,19,22.12,85.4
2024,7,14,20,21.87,85.18
2024,7,14,21,21.48,85.88
2024,7,14,22,20.91,87.48
2024,7,14,23,20.03,90.86
2024,7,15,0,19.35,92.78
2024,7,15,1,18.82,93.61
2024,7,15,2,18.38,93.96
2024,7,15,3,17.97,94.26
2024,7,15,4,17.57,94.87
2024,7,15,5,17.24,95.6
2024,7,15,6,18.26,92.99
2024,7,15,7,20.94,83.04
2024,7,15,8,23.33,73.41
2024,7,15,9,25.49,62.8
2024,7,15,10,26.82,57.67
2024,7,15,11,27.65,55.27
2024,7,15,12,28.18,53.75
2024,7,15,13,28.43,53.05
2024,7,15,14,28.36,53.47
2024,7,15,15,27.87,56.03
2024,7,15,16,27.3,59.28
2024,7,15,17,25.59,69.59
2024,7,15,18,24.52,70.99
2024,7,15,19,23.8,74.39
2024,7,15,20,23.19,77.01
2024,7,15,21,22.6,80.12
2024,7,15,22,21.94,83.65
2024,7,15,23,21.24,87.25
2024,7,16,0,20.51,90.58
2024,7,16,1,19.91,92.78
2024,7,16,2,19.46,93.82
2024,7,16,3,19.09,94.56
2024,7,16,4,18.83,94.85
2024,7,16,5,18.62,95.08
2024,7,16,6,19.76,92.93
2024,7,16,7,22.33,82.86
2024,7,16,8,24.86,71.41
2024,7,16,9,26.68,63.87
2024,7,16,10,27.66,62.21
2024,7,16,11,28.36,61.82
2024,7,16,12,28.76,61.93
2024,7,16,13,28.82,62.55
2024,7,16,14,28.61,63.64
2024,7,16,15,28.01,66.45
2024,7,16,16,27.01,73.2
2024,7,16,17,25.24,83.48
2024,7,16,18,23.86,89.02
2024,7,16,19,23.39,90.8
2024,7,16,20,23.06,91.43
2024,7,16,21,22.84,91.41
2024,7,16,22,22.72,91.02
2024,7,16,23,22.33,91.88
2024,7,17,0,21.7,95.34
2024,7,17,1,21.16,97.47
2024,7,17,2,20.62,99.15
2024,7,17,3,20.26,99.62
2024,7,17,4,20.07,98.93
2024,7,17,5,19.97,97.93
2024,7,17,6,20.92,95.05
2024,7,17,7,23.2,85.25
2024,7,17,8,25.64,74.57
2024,7,17,9,27.13,69.95
2024,7,17,10,28.04,68.27
2024,7,17,11,28.76,66.87
2024,7,17,12,29.17,66.27
2024,7,17,13,29.27,66.43
2024,7,17,14,29.08,67.32
2024,7,17,15,28.43,70.8
2024,7,17,16,27.25,78.05
2024,7,17,17,25.54,87.62
2024,7,17,18,24.47,93.04
2024,7,17,19,24.09,94.46
2024,7,17,20,23.81,95.15
2024,7,17,21,23.64,95.28
2024,7,17,22,23.54,95.29
2024,7,17,23,23.39,95.51
2024,7,18,0,23.22,95.71
2024,7,18,1,23.02,95.86
2024,7,18,2,22.8,96.25
2024,7,18,3,22.51,96.85
2024,7,18,4,22.2,97.07
2024,7,18,5,21.88,97.16
2024,7,18,6,22.47,94.86
2024,7,18,7,24.25,84.59
2024,7,18,8,25.87,75.96
2024,7,18,9,27.25,70.52
2024,7,18,10,28.25,67.01
2024,7,18,11,28.99,64.65
2024,7,18,12,29.42,63.41
2024,7,18,13,29.56,63.12
2024,7,18,14,29.38,63.78
2024,7,18,15,28.79,66.44
2024,7,18,16,27.89,72.29
2024,7,18,17,26.38,80.49
2024,7,18,18,25.22,87.42
2024,7,18,19,24.65,90.07
2024,7,18,20,24.22,92.27
2024,7,18,21,23.82,94.25
2024,7,18,22,23.49,95.25
2024,7,18,23,23.22,95.78
2024,7,19,0,22.93,95.85
2024,7,19,1,22.62,95.66
2024,7,19,2,22.26,95.36
2024,7,19,3,21.82,94.92
2024,7,19,4,21.41,94.66
2024,7,19,5,21.01,94.7
2024,7,19,6,21.66,92.99
2024,7,19,7,23.4,84.35
2024,7,19,8,25.28,76.2
2024,7,19,9,26.79,70.49
2024,7,19,10,28,66.28
2024,7,19,11,28.79,64.23
2024,7,19,12,29.19,63.42
2024,7,19,13,29.21,63.63
2024,7,19,14,28.89,64.7
2024,7,19,15,28.18,68.52
2024,7,19,16,26.98,75.02
2024,7,19,17,25.31,85
2024,7,19,18,24.24,90.62
2024,7,19,19,23.76,92.58
2024,7,19,20,23.37,93.63
2024,7,19,21,23.14,93.84
2024,7,19,22,22.99,93.99
2024,7,19,23,22.63,95.17
2024,7,20,0,21.86,97.83
2024,7,20,1,21.17,99.02
2024,7,20,2,20.6,98.48
2024,7,20,3,20.06,97.46
2024,7,20,4,19.56,97.08
2024,7,20,5,19.2,97.34
2024,7,20,6,20.3,93.7
2024,7,20,7,22.69,83.9
2024,7,20,8,25.17,73.65
2024,7,20,9,27.14,65.62
2024,7,20,10,28.22,62.81
2024,7,20,11,28.99,61.21
2024,7,20,12,29.45,60.64
2024,7,20,13,29.56,61.05
2024,7,20,14,29.32,62.31
2024,7,20,15,28.74,65.17
2024,7,20,16,27.76,71.66
2024,7,20,17,26.04,81.9
2024,7,20,18,24.75,88.59
2024,7,20,19,24.28,90.1
2024,7,20,20,24.02,90.58
2024,7,20,21,23.87,90.35
2024,7,20,22,23.69,90.35
2024,7,20,23,23.29,92.39
2024,7,21,0,22.82,94.12
2024,7,21,1,22.39,94.9
2024,7,21,2,22.04,94.65
2024,7,21,3,21.71,94.33
2024,7,21,4,21.42,94.09
2024,7,21,5,21.16,93.84
2024,7,21,6,21.73,91.8
2024,7,21,7,23.31,82.23
2024,7,21,8,25.01,74.28
2024,7,21,9,26.64,68.74
2024,7,21,10,28.05,64.74
2024,7,21,11,28.99,62.48
2024,7,21,12,29.55,61.46
2024,7,21,13,29.72,61.35
2024,7,21,14,29.51,62.18
2024,7,21,15,28.91,65.39
2024,7,21,16,27.94,71.03
2024,7,21,17,26.07,81.84
2024,7,21,18,24.7,88.35
2024,7,21,19,24.16,90.13
2024,7,21,20,23.72,91.32
2024,7,21,21,23.31,92.7
2024,7,21,22,23.07,93.48
2024,7,21,23,22.89,94.21
2024,7,22,0,22.79,94.62
2024,7,22,1,22.79,94.24
2024,7,22,2,22.5,94.34
2024,7,22,3,21.82,97.22
2024,7,22,4,21.29,98.46
2024,7,22,5,20.98,98.18
2024,7,22,6,21.68,95.06
2024,7,22,7,23.39,86.32
2024,7,22,8,25.28,77.73
2024,7,22,9,26.75,72.01
2024,7,22,10,27.95,68.26
2024,7,22,11,28.77,65.37
2024,7,22,12,29.25,63
2024,7,22,13,29.49,61.79
2024,7,22,14,29.45,61.9
2024,7,22,15,28.75,64.14
2024,7,22,16,27.82,70.33
2024,7,22,17,26.17,79.1
2024,7,22,18,24.88,86.39
2024,7,22,19,24.21,89.65
2024,7,22,20,23.69,92.03
2024,7,22,21,23.36,92.93
2024,7,22,22,23.16,92.75
2024,7,22,23,23.11,91.71
2024,7,23,0,22.95,91.96
2024,7,23,1,22.68,92.55
2024,7,23,2,22.37,93.65
2024,7,23,3,22.08,94.5
2024,7,23,4,21.89,94.54
2024,7,23,5,21.71,94.34
2024,7,23,6,22.16,92.48
2024,7,23,7,23.44,86.32
2024,7,23,8,24.92,79.68
2024,7,23,9,26.52,72.75
2024,7,23,10,27.66,68.36
2024,7,23,11,28.45,65.66
2024,7,23,12,28.94,63.82
2024,7,23,13,29.12,63.03
2024,7,23,14,28.93,63.44
2024,7,23,15,28.22,66.63
2024,7,23,16,27.35,72.17
2024,7,23,17,25.65,81.56
2024,7,23,18,24.33,88.18
2024,7,23,19,23.64,91.22
2024,7,23,20,23.2,92.48
2024,7,23,21,22.86,92.96
2024,7,23,22,22.54,93.39
2024,7,23,23,22.3,94.01
2024,7,24,0,22.05,94.73
2024,7,24,1,21.83,95.2
2024,7,24,2,21.67,95.5
2024,7,24,3,21.52,95.76
2024,7,24,4,21.39,95.82
2024,7,24,5,21.35,95.3
2024,7,24,6,21.78,94.03
2024,7,24,7,23.13,88.07
2024,7,24,8,24.66,80.31
2024,7,24,9,25.82,75.56
2024,7,24,10,26.77,72.61
2024,7,24,11,27.55,70.25
2024,7,24,12,28.47,67.53
2024,7,24,13,28.97,65.54
2024,7,24,14,28.79,65.99
2024,7,24,15,28.11,68.64
2024,7,24,16,26.71,76.44
2024,7,24,17,25.27,83.51
2024,7,24,18,24.3,88.89
2024,7,24,19,23.71,92.77
2024,7,24,20,23.34,93.65
2024,7,24,21,23.12,93.35
2024,7,24,22,22.96,92.4
2024,7,24,23,22.82,91.31
2024,7,25,0,22.64,90.73
2024,7,25,1,22.42,90.75
2024,7,25,2,22.26,90.78
2024,7,25,3,22.09,91.09
2024,7,25,4,21.86,91.92
2024,7,25,5,21.62,92.89
2024,7,25,6,21.97,93.33
2024,7,25,7,23.23,87.84
2024,7,25,8,24.5,83.04
2024,7,25,9,25.89,78.11
2024,7,25,10,27.36,72.5
2024,7,25,11,28.11,69.86
2024,7,25,12,28.54,68.39
2024,7,25,13,28.55,68.44
2024,7,25,14,28.2,69.82
2024,7,25,15,27.19,74.66
2024,7,25,16,26.01,80.87
2024,7,25,17,24.67,88.75
2024,7,25,18,23.81,92.69
2024,7,25,19,23.49,93.52
2024,7,25,20,23.28,93.87
2024,7,25,21,23.1,94.46
2024,7,25,22,22.97,94.25
2024,7,25,23,22.88,93.86
2024,7,26,0,22.81,93.27
2024,7,26,1,22.79,92.62
2024,7,26,2,22.64,93.1
2024,7,26,3,22.37,94.4
2024,7,26,4,22.19,95.17
2024,7,26,5,22.02,96.01
2024,7,26,6,22.43,95.62
2024,7,26,7,23.53,90.37
2024,7,26,8,24.65,85.03
2024,7,26,9,25.91,79
2024,7,26,10,27.12,72.97
2024,7,26,11,28.13,68.61
2024,7,26,12,28.75,66.01
2024,7,26,13,28.96,65.03
2024,7,26,14,28.85,65.24
2024,7,26,15,28.39,67.23
2024,7,26,16,27.56,72.68
2024,7,26,17,25.92,83.01
2024,7,26,18,24.64,88.9
2024,7,26,19,24.12,91.06
2024,7,26,20,23.74,92.22
2024,7,26,21,23.44,92.72
2024,7,26,22,23.24,92.78
2024,7,26,23,23.12,92.94
2024,7,27,0,22.98,93.39
2024,7,27,1,22.58,95
2024,7,27,2,21.97,97.52
2024,7,27,3,21.42,99.24
2024,7,27,4,21.02,99.6
2024,7,27,5,20.62,99.5
2024,7,27,6,21.42,95.15
2024,7,27,7,23.5,84.19
2024,7,27,8,25.6,73.73
2024,7,27,9,27.18,66.74
2024,7,27,10,28.21,63.28
2024,7,27,11,28.93,61.52
2024,7,27,12,29.37,60.41
2024,7,27,13,29.58,59.89
2024,7,27,14,29.4,60.54
2024,7,27,15,28.83,63.05
2024,7,27,16,27.88,68.91
2024,7,27,17,26.01,80.98
2024,7,27,18,24.59,87.78
2024,7,27,19,23.95,89.85
2024,7,27,20,23.51,91.28
2024,7,27,21,23.19,93.31
2024,7,27,22,22.98,94.35
2024,7,27,23,22.65,95.89
2024,7,28,0,22.03,98.6
2024,7,28,1,21.43,100
2024,7,28,2,20.94,100
2024,7,28,3,20.43,100
2024,7,28,4,20.08,99.96
2024,7,28,5,19.8,99.04
2024,7,28,6,20.84,94.69
2024,7,28,7,23.1,84.82
2024,7,28,8,25.5,74.33
2024,7,28,9,27.23,67.1
2024,7,28,10,28.28,63.58
2024,7,28,11,28.99,61.69
2024,7,28,12,29.48,60.28
2024,7,28,13,29.59,59.78
2024,7,28,14,29.29,60.29
2024,7,28,15,28.7,63.65
2024,7,28,16,27.9,69.09
2024,7,28,17,26.01,80.98
2024,7,28,18,24.66,87.21
2024,7,28,19,24.1,88.97
2024,7,28,20,23.68,90.09
2024,7,28,21,23.46,90.09
2024,7,28,22,23.3,90.1
2024,7,28,23,23.17,90.31
2024,7,29,0,22.59,92.75
2024,7,29,1,21.78,95.87
2024,7,29,2,21.06,98.14
2024,7,29,3,20.56,99.01
2024,7,29,4,20.2,99.06
2024,7,29,5,19.87,99.12
2024,7,29,6,20.86,94.97
2024,7,29,7,23.06,84.84
2024,7,29,8,25.42,74.15
2024,7,29,9,27.03,67.54
2024,7,29,10,27.97,64.82
2024,7,29,11,28.64,63.32
2024,7,29,12,29.01,62.26
2024,7,29,13,29.13,61.87
2024,7,29,14,28.88,62.62
2024,7,29,15,28.29,65.03
2024,7,29,16,27.43,70.72
2024,7,29,17,25.78,80.04
2024,7,29,18,24.61,83.51
2024,7,29,19,24.13,84.45
2024,7,29,20,23.71,85.62
2024,7,29,21,23.22,88.01
2024,7,29,22,22.72,89.62
2024,7,29,23,22.05,91.95
2024,7,30,0,21.32,95.02
2024,7,30,1,20.68,97.66
2024,7,30,2,20.23,99.36
2024,7,30,3,19.9,100
2024,7,30,4,19.6,100
2024,7,30,5,19.36,100
2024,7,30,6,20.58,95.44
2024,7,30,7,23.12,84.72
2024,7,30,8,25.59,73.14
2024,7,30,9,27.26,66.09
2024,7,30,10,28.34,61.76
2024,7,30,11,29.11,58.68
2024,7,30,12,29.54,57.24
2024,7,30,13,29.57,57.44
2024,7,30,14,29.18,59.33
2024,7,30,15,28.43,63.19
2024,7,30,16,27.38,69.3
2024,7,30,17,25.44,81.15
2024,7,30,18,24.16,85.73
2024,7,30,19,23.81,84.04
2024,7,30,20,23.63,83.7
2024,7,30,21,23.21,85.46
2024,7,30,22,22.5,88.84
2024,7,30,23,21.93,91.62
2024,7,31,0,21.32,94.4
2024,7,31,1,20.71,97.07
2024,7,31,2,20.2,99.11
2024,7,31,3,19.82,100
2024,7,31,4,19.53,100
2024,7,31,5,19.27,100
2024,7,31,6,20.53,95.47
2024,7,31,7,23.17,84.49
2024,7,31,8,25.76,72.79
2024,7,31,9,27.48,65.73
2024,7,31,10,28.6,62.14
2024,7,31,11,29.35,60.47
2024,7,31,12,29.76,60
2024,7,31,13,29.78,60.62
2024,7,31,14,29.47,62.14
2024,7,31,15,28.81,65.17
2024,7,31,16,27.77,71.78
2024,7,31,17,25.92,83.35
2024,7,31,18,24.62,89.37
2024,7,31,19,24.27,90.43
2024,7,31,20,24.07,90.71
2024,7,31,21,23.89,91
2024,7,31,22,23.49,92.43
2024,7,31,23,23.04,94.58
2024,8,1,0,22.65,95.94
2024,8,1,1,22.25,97.22
2024,8,1,2,21.86,98.36
2024,8,1,3,21.48,99.4
2024,8,1,4,21.22,99.8
2024,8,1,5,21.03,99.61
2024,8,1,6,22.03,95.89
2024,8,1,7,24.13,86.75
2024,8,1,8,26.04,78.09
2024,8,1,9,27.57,71.24
2024,8,1,10,28.65,67.21
2024,8,1,11,29.46,65.53
2024,8,1,12,29.83,64.99
2024,8,1,13,29.87,65.14
2024,8,1,14,29.5,66.5
2024,8,1,15,28.74,69.71
2024,8,1,16,27.67,76.92
2024,8,1,17,26.18,84.8
2024,8,1,18,24.99,91.65
2024,8,1,19,24.56,92.18
2024,8,1,20,24.37,91.63
2024,8,1,21,24.21,91.31
2024,8,1,22,24.07,90.9
2024,8,1,23,23.85,91.65
2024,8,2,0,23.54,91.95
2024,8,2,1,23.21,92.98
2024,8,2,2,22.95,93.64
2024,8,2,3,22.73,94.11
2024,8,2,4,22.52,94.38
2024,8,2,5,22.4,94.38
2024,8,2,6,23.04,94.53
2024,8,2,7,24.42,89.51
2024,8,2,8,25.87,82.43
2024,8,2,9,27.22,76.92
2024,8,2,10,28.31,72.82
2024,8,2,11,29.01,70.7
2024,8,2,12,29.37,69.43
2024,8,2,13,29.48,68.88
2024,8,2,14,29.03,70.88
2024,8,2,15,28.08,76.22
2024,8,2,16,27.01,82.84
2024,8,2,17,25.74,89.58
2024,8,2,18,24.89,94.06
2024,8,2,19,24.54,95.18
2024,8,2,20,24.37,95.66
2024,8,2,21,24.2,96
2024,8,2,22,24.01,96.38
2024,8,2,23,23.84,96.83
2024,8,3,0,23.69,97.03
2024,8,3,1,23.54,97.03
2024,8,3,2,23.55,95.99
2024,8,3,3,23.6,94.84
2024,8,3,4,23.48,94.93
2024,8,3,5,23.27,95.49
2024,8,3,6,23.55,95.68
2024,8,3,7,24.66,91.1
2024,8,3,8,25.84,84.59
2024,8,3,9,27.16,77.99
2024,8,3,10,28.25,72.99
2024,8,3,11,28.97,70.09
2024,8,3,12,29.44,68.45
2024,8,3,13,29.47,68.08
2024,8,3,14,29.24,68.99
2024,8,3,15,28.54,72.39
2024,8,3,16,27.54,79.56
2024,8,3,17,26.15,86.84
2024,8,3,18,25.1,92.74
2024,8,3,19,24.73,93.33
2024,8,3,20,24.49,93.91
2024,8,3,21,24.3,94.38
2024,8,3,22,24.11,94.75
2024,8,3,23,23.9,95.42
2024,8,4,0,23.63,96.2
2024,8,4,1,23.4,96.84
2024,8,4,2,23.24,97.14
2024,8,4,3,23.08,97.31
2024,8,4,4,22.94,97.12
2024,8,4,5,22.76,96.86
2024,8,4,6,23.01,96.01
2024,8,4,7,23.96,90.27
2024,8,4,8,25.23,81.78
2024,8,4,9,26.69,74.47
2024,8,4,10,27.93,68.88
2024,8,4,11,28.64,65.82
2024,8,4,12,29,64.29
2024,8,4,13,29.1,63.8
2024,8,4,14,28.97,64.4
2024,8,4,15,28.6,65.86
2024,8,4,16,27.91,69.61
2024,8,4,17,26.52,77.05
2024,8,4,18,25.42,85.33
2024,8,4,19,24.85,86
2024,8,4,20,24.44,86.69
2024,8,4,21,24.06,88.25
2024,8,4,22,23.76,89.49
2024,8,4,23,23.36,91.33
2024,8,5,0,23.01,92.31
2024,8,5,1,22.75,92.24
2024,8,5,2,22.38,92.77
2024,8,5,3,21.99,93.44
2024,8,5,4,21.56,94.22
2024,8,5,5,21.19,94.54
2024,8,5,6,21.69,93.47
2024,8,5,7,23.35,86.25
2024,8,5,8,25.54,73.85
2024,8,5,9,27.16,66.26
2024,8,5,10,28.27,63.01
2024,8,5,11,29,61.46
2024,8,5,12,29.45,60.57
2024,8,5,13,29.49,60.38
2024,8,5,14,29.23,61.18
2024,8,5,15,28.58,63.83
2024,8,5,16,27.59,70.03
2024,8,5,17,25.85,79.88
2024,8,5,18,24.49,87.48
2024,8,5,19,23.98,89.57
2024,8,5,20,23.52,91.16
2024,8,5,21,23.13,91.96
2024,8,5,22,22.91,92.15
2024,8,5,23,22.75,92
2024,8,6,0,22.19,94.09
2024,8,6,1,21.43,97.3
2024,8,6,2,20.74,99.85
2024,8,6,3,20.23,100
2024,8,6,4,19.87,100
2024,8,6,5,19.59,99.75
2024,8,6,6,20.6,94.6
2024,8,6,7,22.69,83.92
2024,8,6,8,25.08,72.96
2024,8,6,9,26.99,65.07
2024,8,6,10,28.19,61.88
2024,8,6,11,28.97,60.63
2024,8,6,12,29.4,60.29
2024,8,6,13,29.51,60.63
2024,8,6,14,29.3,61.7
2024,8,6,15,28.66,64.84
2024,8,6,16,27.65,71.08
2024,8,6,17,25.88,82.39
2024,8,6,18,24.48,87.34
2024,8,6,19,24,88.27
2024,8,6,20,23.67,89.59
2024,8,6,21,23.23,91.7
2024,8,6,22,22.7,94.03
2024,8,6,23,22.19,96.06
2024,8,7,0,21.68,97.95
2024,8,7,1,21.16,99.67
2024,8,7,2,20.74,100
2024,8,7,3,20.36,100
2024,8,7,4,19.89,99.16
2024,8,7,5,19.52,97.67
2024,8,7,6,20.58,93.16
2024,8,7,7,22.46,83.98
2024,8,7,8,24.56,76.01
2024,8,7,9,26.58,67.81
2024,8,7,10,28.06,62.19
2024,8,7,11,28.93,59.87
2024,8,7,12,29.28,59.17
2024,8,7,13,29.11,60.09
2024,8,7,14,28.7,62.24
2024,8,7,15,28.04,66.61
2024,8,7,16,26.97,72.65
2024,8,7,17,25.33,83.68
2024,8,7,18,24.18,89.19
2024,8,7,19,23.7,90.41
2024,8,7,20,23.58,89.86
2024,8,7,21,23.42,89.81
2024,8,7,22,23.1,90.86
2024,8,7,23,22.47,93.69
2024,8,8,0,21.85,96.43
2024,8,8,1,21.23,98.77
2024,8,8,2,20.88,99.08
2024,8,8,3,20.64,98.47
2024,8,8,4,20.41,98.24
2024,8,8,5,20.28,97.93
