YEAR,MO,DY,HR,T2M,RH2M
2013,3,18,0,22.38,96.38
2013,3,18,1,22.09,97.04
2013,3,18,2,21.84,97.61
2013,3,18,3,21.61,97.99
2013,3,18,4,21.38,98.57
2013,3,18,5,21.15,98.99
2013,3,18,6,22.39,95.61
2013,3,18,7,24.02,89.3
2013,3,18,8,25.78,80.85
2013,3,18,9,27.35,73.58
2013,3,18,10,28.54,69.08
2013,3,18,11,29.34,66.54
2013,3,18,12,29.71,65.61
2013,3,18,13,29.66,65.78
2013,3,18,14,29.37,66.7
2013,3,18,15,28.84,68.32
2013,3,18,16,27.98,74.06
2013,3,18,17,26.66,80.75
2013,3,18,18,25.23,90.08
2013,3,18,19,24.66,91.84
2013,3,18,20,24.15,93.37
2013,3,18,21,23.7,94.6
2013,3,18,22,23.36,95.38
2013,3,18,23,23.02,96.22
2013,3,19,0,22.62,97.16
2013,3,19,1,22.34,97.62
2013,3,19,2,22.16,97.87
2013,3,19,3,22.03,97.8
2013,3,19,4,21.98,97.39
2013,3,19,5,21.96,96.98
2013,3,19,6,22.99,94.89
2013,3,19,7,25.07,84.71
2013,3,19,8,26.81,76.03
2013,3,19,9,28.08,71.4
2013,3,19,10,28.92,68.71
2013,3,19,11,29.32,67.35
2013,3,19,12,29.44,67.13
2013,3,19,13,29.33,67.52
2013,3,19,14,29.02,68.41
2013,3,19,15,28.45,70.83
2013,3,19,16,27.5,77.5
2013,3,19,17,26.29,83.19
2013,3,19,18,25.22,90.79
2013,3,19,19,24.8,91.42
2013,3,19,20,24.55,90.39
2013,3,19,21,24.32,90.82
2013,3,19,22,23.92,94.26
2013,3,19,23,23.72,94.86
2013,3,20,0,23.42,95.49
2013,3,20,1,23.22,95.84
2013,3,20,2,23.11,95.74
2013,3,20,3,22.96,95.79
2013,3,20,4,22.97,94.24
2013,3,20,5,23.28,91.64
2013,3,20,6,23.5,92.71
2013,3,20,7,24.22,92.08
2013,3,20,8,24.8,89.99
2013,3,20,9,25.13,87.99
2013,3,20,10,25.46,86.51
2013,3,20,11,25.83,84.39
2013,3,20,12,26.14,82.43
2013,3,20,13,26.31,81.42
2013,3,20,14,26.06,82.97
2013,3,20,15,25.56,86.1
2013,3,20,16,25.02,89.88
2013,3,20,17,24.48,93.36
2013,3,20,18,24.01,95.32
2013,3,20,19,23.88,95.2
2013,3,20,20,23.75,95.17
2013,3,20,21,23.63,95.12
2013,3,20,22,23.5,95.11
2013,3,20,23,23.35,95.12
2013,3,21,0,23.13,95.31
2013,3,21,1,22.79,95.52
2013,3,21,2,22.59,95.3
2013,3,21,3,22.5,94.96
2013,3,21,4,22.46,94.63
2013,3,21,5,22.29,94.5
2013,3,21,6,22.95,94.54
2013,3,21,7,24.31,88.39
2013,3,21,8,25.79,78.83
2013,3,21,9,26.97,72.37
2013,3,21,10,27.8,70.33
2013,3,21,11,28.26,70.36
2013,3,21,12,28.46,71
2013,3,21,13,28.47,71.84
2013,3,21,14,28.44,72.32
2013,3,21,15,28.16,73.41
2013,3,21,16,27.46,78.34
2013,3,21,17,26.47,83.37
2013,3,21,18,25.3,90.26
2013,3,21,19,24.91,91.38
2013,3,21,20,24.62,91.9
2013,3,21,21,24.42,92.24
2013,3,21,22,24.26,92.66
2013,3,21,23,24.09,93.25
2013,3,22,0,23.85,93.8
2013,3,22,1,23.57,94.58
2013,3,22,2,23.28,95.25
2013,3,22,3,23.09,95.27
2013,3,22,4,22.94,95.26
2013,3,22,5,22.75,95.11
2013,3,22,6,23.47,94.6
2013,3,22,7,24.94,88.42
2013,3,22,8,26.3,80.96
2013,3,22,9,27.45,75.84
2013,3,22,10,28.23,73.47
2013,3,22,11,28.48,73.05
2013,3,22,12,28.54,73.42
2013,3,22,13,28.59,73.42
2013,3,22,14,28.45,73.54
2013,3,22,15,27.96,75.81
2013,3,22,16,26.95,82.75
2013,3,22,17,25.71,89.17
2013,3,22,18,24.82,94.38
2013,3,22,19,24.54,95.76
2013,3,22,20,24.41,96.52
2013,3,22,21,24.29,96.81
2013,3,22,22,24.12,97.17
2013,3,22,23,23.87,97.44
2013,3,23,0,23.47,98.04
2013,3,23,1,23.24,97.88
2013,3,23,2,23.12,95.23
2013,3,23,3,22.92,93.82
2013,3,23,4,22.59,94.3
2013,3,23,5,22.25,94.49
2013,3,23,6,22.66,94.11
2013,3,23,7,24.5,82.5
2013,3,23,8,27.14,64.21
2013,3,23,9,28.19,62.26
2013,3,23,10,28.79,62.42
2013,3,23,11,29.07,63.32
2013,3,23,12,29.03,64.54
2013,3,23,13,28.78,66.28
2013,3,23,14,28.17,69.36
2013,3,23,15,27.21,75.21
2013,3,23,16,26.16,81.36
2013,3,23,17,25.02,87.29
2013,3,23,18,24.2,92.76
2013,3,23,19,23.95,94.44
2013,3,23,20,23.75,95.28
2013,3,23,21,23.52,95.83
2013,3,23,22,23.3,96.27
2013,3,23,23,23.11,96.38
2013,3,24,0,22.95,96.33
2013,3,24,1,22.92,96.06
2013,3,24,2,23,95.21
2013,3,24,3,23.12,93.63
2013,3,24,4,23.27,92.11
2013,3,24,5,23.3,91.52
2013,3,24,6,23.49,92.81
2013,3,24,7,24.54,87.44
2013,3,24,8,25.93,80.56
2013,3,24,9,26.98,76.24
2013,3,24,10,27.62,73.93
2013,3,24,11,27.87,73.05
2013,3,24,12,27.56,74.33
2013,3,24,13,27.09,76.61
2013,3,24,14,26.85,78.11
2013,3,24,15,26.38,80.58
2013,3,24,16,25.54,85.33
2013,3,24,17,24.55,91.65
2013,3,24,18,23.83,95.34
2013,3,24,19,23.57,95.98
2013,3,24,20,23.39,96.05
2013,3,24,21,23.28,95.84
2013,3,24,22,23.19,95.77
2013,3,24,23,23.04,95.85
2013,3,25,0,22.86,96.01
2013,3,25,1,22.65,96.36
2013,3,25,2,22.45,96.61
2013,3,25,3,22.28,96.6
2013,3,25,4,22.13,96.44
2013,3,25,5,21.97,96.39
2013,3,25,6,22.79,94.56
2013,3,25,7,24.2,88.16
2013,3,25,8,25.69,80.7
2013,3,25,9,27.18,73.94
2013,3,25,10,28.28,69.93
2013,3,25,11,29.02,67.77
2013,3,25,12,29.51,66.63
2013,3,25,13,29.59,66.57
2013,3,25,14,29.05,68.84
2013,3,25,15,28.21,72.84
2013,3,25,16,27.18,79.16
2013,3,25,17,25.97,85.51
2013,3,25,18,25.05,91.82
2013,3,25,19,24.71,92.87
2013,3,25,20,24.49,93.44
2013,3,25,21,24.3,93.96
2013,3,25,22,24.1,94.46
2013,3,25,23,23.9,94.84
2013,3,26,0,23.67,95.15
2013,3,26,1,23.46,95.35
2013,3,26,2,23.29,95.49
2013,3,26,3,23.11,95.46
2013,3,26,4,23.04,95.04
2013,3,26,5,23.15,93.78
2013,3,26,6,23.66,93.56
2013,3,26,7,24.56,89.4
2013,3,26,8,25.24,86.45
2013,3,26,9,25.93,83.81
2013,3,26,10,26.62,81.03
2013,3,26,11,27.25,78.4
2013,3,26,12,27.57,76.87
2013,3,26,13,27.59,76.77
2013,3,26,14,27.12,79.13
2013,3,26,15,26.51,82.55
2013,3,26,16,25.84,86.63
2013,3,26,17,25.08,91.39
2013,3,26,18,24.54,94.01
2013,3,26,19,24.38,94.37
2013,3,26,20,24.24,94.76
2013,3,26,21,24.12,95.02
2013,3,26,22,24.04,95.13
2013,3,26,23,23.85,95.53
2013,3,27,0,23.72,95.65
2013,3,27,1,23.43,96.35
2013,3,27,2,23.41,95.09
2013,3,27,3,23.52,93.68
2013,3,27,4,23.36,93.88
2013,3,27,5,23.25,94.18
2013,3,27,6,23.58,94.91
2013,3,27,7,24.51,90.95
2013,3,27,8,25.43,86.26
2013,3,27,9,26.34,81.42
2013,3,27,10,27.26,77.18
2013,3,27,11,28.14,73.32
2013,3,27,12,28.61,71.03
2013,3,27,13,28.79,69.77
2013,3,27,14,28.42,70.83
2013,3,27,15,27.77,74.34
2013,3,27,16,26.94,80.85
2013,3,27,17,25.93,85.41
2013,3,27,18,25.05,92.22
2013,3,27,19,24.67,93.53
2013,3,27,20,24.31,94.27
2013,3,27,21,23.96,94.67
2013,3,27,22,23.59,95.12
2013,3,27,23,23.23,95.49
2013,3,28,0,22.93,96.16
2013,3,28,1,22.61,96.74
2013,3,28,2,22.27,97.05
2013,3,28,3,21.9,97.41
2013,3,28,4,21.64,97.38
2013,3,28,5,21.39,97.64
2013,3,28,6,22.57,94.83
2013,3,28,7,24.46,87.21
2013,3,28,8,26.57,75.97
2013,3,28,9,28.31,67.47
2013,3,28,10,29.53,63.22
2013,3,28,11,30.3,61.16
2013,3,28,12,30.59,60.96
2013,3,28,13,30.37,62.43
2013,3,28,14,29.88,64.72
2013,3,28,15,28.84,69.75
2013,3,28,16,27.74,76.75
2013,3,28,17,26.35,83.67
2013,3,28,18,25.23,91.1
2013,3,28,19,24.79,93.29
2013,3,28,20,24.48,94.88
2013,3,28,21,24.25,95.8
2013,3,28,22,24,96.46
2013,3,28,23,23.73,96.94
2013,3,29,0,23.48,97.29
2013,3,29,1,23.25,97.57
2013,3,29,2,23.08,97.73
2013,3,29,3,22.95,97.74
2013,3,29,4,22.84,97.77
2013,3,29,5,22.74,97.75
2013,3,29,6,23.66,96.06
2013,3,29,7,25.03,91.46
2013,3,29,8,26.76,83.31
2013,3,29,9,28.27,75.68
2013,3,29,10,29.17,71.05
2013,3,29,11,29.49,69.07
2013,3,29,12,29.69,68.06
2013,3,29,13,29.79,67.66
2013,3,29,14,29.66,67.89
2013,3,29,15,29.19,69.69
2013,3,29,16,28.41,74.65
2013,3,29,17,27.07,81.92
2013,3,29,18,25.57,89.74
2013,3,29,19,24.87,91.83
2013,3,29,20,24.35,93.37
2013,3,29,21,23.88,94.67
2013,3,29,22,23.49,95.85
2013,3,29,23,23.13,97.15
2013,3,30,0,22.9,97.69
2013,3,30,1,22.68,97.81
2013,3,30,2,22.43,98.12
2013,3,30,3,22.27,97.9
2013,3,30,4,22.19,97.33
2013,3,30,5,22.08,96.87
2013,3,30,6,22.99,93.43
2013,3,30,7,24.39,87.55
2013,3,30,8,25.94,80.72
2013,3,30,9,27.24,75.79
2013,3,30,10,28.01,73.83
2013,3,30,11,28.42,73.3
2013,3,30,12,28.67,73.15
2013,3,30,13,28.75,73.39
2013,3,30,14,28.51,74.57
2013,3,30,15,28.08,77.28
2013,3,30,16,27.26,82.02
2013,3,30,17,26,88.89
2013,3,30,18,24.94,93.15
2013,3,30,19,24.53,94.33
2013,3,30,20,24.18,95.14
2013,3,30,21,23.86,95.58
2013,3,30,22,23.54,96.11
2013,3,30,23,23.29,96.57
2013,3,31,0,23.12,96.8
2013,3,31,1,23.02,96.94
2013,3,31,2,23.02,96.9
2013,3,31,3,23.07,96.79
2013,3,31,4,23.11,96.74
2013,3,31,5,23.12,96.8
2013,3,31,6,23.63,96.12
2013,3,31,7,24.51,94
2013,3,31,8,25.39,89.85
2013,3,31,9,26.31,84.59
2013,3,31,10,27.08,80.49
2013,3,31,11,27.39,78.78
2013,3,31,12,27.55,77.81
2013,3,31,13,27.63,77
2013,3,31,14,27.71,76.36
2013,3,31,15,27.65,76.78
2013,3,31,16,27.29,78.98
2013,3,31,17,26.15,84.86
2013,3,31,18,25.1,87.81
2013,3,31,19,24.63,89.25
2013,3,31,20,24.2,91.13
2013,3,31,21,23.77,93.76
2013,3,31,22,23.45,95.38
2013,3,31,23,23.24,96.39
2013,4,1,0,23.08,96.93
2013,4,1,1,22.94,97.35
2013,4,1,2,22.83,97.55
2013,4,1,3,22.66,97.84
2013,4,1,4,22.46,98.01
2013,4,1,5,22.32,98.17
2013,4,1,6,23.32,95.61
2013,4,1,7,25.03,89.07
2013,4,1,8,26.83,80.4
2013,4,1,9,28.28,73.87
2013,4,1,10,29.33,69.68
2013,4,1,11,29.81,68.09
2013,4,1,12,29.79,68.38
2013,4,1,13,29.61,69.26
2013,4,1,14,29.19,71.2
2013,4,1,15,28.41,76.21
2013,4,1,16,27.44,81.57
2013,4,1,17,26.24,87.74
2013,4,1,18,25.37,92.91
2013,4,1,19,24.92,94.22
2013,4,1,20,24.51,95.09
2013,4,1,21,24.15,95.6
2013,4,1,22,23.87,95.92
2013,4,1,23,23.64,96.44
2013,4,2,0,23.35,96.62
2013,4,2,1,23.16,96.46
2013,4,2,2,23.12,96.03
2013,4,2,3,23.23,94.91
2013,4,2,4,23.33,93.97
2013,4,2,5,23.43,93.26
2013,4,2,6,23.76,94.75
2013,4,2,7,24.77,90.35
2013,4,2,8,25.81,84.82
2013,4,2,9,26.52,82.37
2013,4,2,10,27.09,80.04
2013,4,2,11,27.4,78.56
2013,4,2,12,27.58,77.8
2013,4,2,13,27.63,77.76
2013,4,2,14,27.52,78.36
2013,4,2,15,27.09,80.38
2013,4,2,16,26.33,84.89
2013,4,2,17,25.37,90.5
2013,4,2,18,24.5,93.35
2013,4,2,19,24.36,92.2
2013,4,2,20,24.36,90.7
2013,4,2,21,24.41,89.72
2013,4,2,22,24.25,90.29
2013,4,2,23,24.14,90.09
2013,4,3,0,23.93,90.26
2013,4,3,1,23.63,90.87
2013,4,3,2,23.36,91.8
2013,4,3,3,23.11,92.8
2013,4,3,4,23.08,92.71
2013,4,3,5,23.22,91.85
2013,4,3,6,23.77,92.46
2013,4,3,7,25.11,87.57
2013,4,3,8,26.52,79.43
2013,4,3,9,27.62,74.79
2013,4,3,10,28.37,72.46
2013,4,3,11,28.89,71.43
2013,4,3,12,29.24,71.02
2013,4,3,13,29.41,71.05
2013,4,3,14,29.11,72.65
2013,4,3,15,28.43,76.89
2013,4,3,16,27.5,82.54
2013,4,3,17,26.32,88.68
2013,4,3,18,25.44,94.09
2013,4,3,19,25.12,95.26
2013,4,3,20,24.91,95.93
2013,4,3,21,24.7,96.23
2013,4,3,22,24.42,96.68
2013,4,3,23,24.13,97.09
2013,4,4,0,23.77,97.07
2013,4,4,1,23.41,96.77
2013,4,4,2,23.08,96.2
2013,4,4,3,22.7,95.61
2013,4,4,4,22.37,95.03
2013,4,4,5,22.13,94.39
2013,4,4,6,22.53,92.7
2013,4,4,7,23.78,87.99
2013,4,4,8,26.01,80.71
2013,4,4,9,27.77,75.47
2013,4,4,10,28.83,73.04
2013,4,4,11,29.29,72.05
2013,4,4,12,29.41,71.79
2013,4,4,13,29.29,72.29
2013,4,4,14,28.6,75.84
2013,4,4,15,27.65,81.51
2013,4,4,16,26.65,87.45
2013,4,4,17,25.68,92.48
2013,4,4,18,25.09,95.7
2013,4,4,19,24.88,96.48
2013,4,4,20,24.72,96.76
2013,4,4,21,24.56,96.91
2013,4,4,22,24.41,97.03
2013,4,4,23,24.22,96.78
2013,4,5,0,24.01,96.72
2013,4,5,1,24.04,96.34
2013,4,5,2,23.97,96.08
2013,4,5,3,23.79,96.08
2013,4,5,4,23.61,95.89
2013,4,5,5,23.47,95.56
2013,4,5,6,23.95,95.15
2013,4,5,7,24.96,91.65
2013,4,5,8,26.41,85.85
2013,4,5,9,27.61,79.31
2013,4,5,10,28.31,76.08
2013,4,5,11,28.82,73.95
2013,4,5,12,29.1,72.81
2013,4,5,13,29.15,72.73
2013,4,5,14,28.99,73.93
2013,4,5,15,28.55,77.06
2013,4,5,16,27.94,80.34
2013,4,5,17,26.89,86.85
2013,4,5,18,26.1,89.76
2013,4,5,19,25.63,91.96
2013,4,5,20,25.21,93.97
2013,4,5,21,24.93,95.26
2013,4,5,22,24.77,96.02
2013,4,5,23,24.62,96.49
2013,4,6,0,24.49,96.55
2013,4,6,1,24.34,96.92
2013,4,6,2,24.14,97.7
2013,4,6,3,24.15,97.41
2013,4,6,4,24.08,97.14
2013,4,6,5,24.04,96.52
2013,4,6,6,24.15,95.06
2013,4,6,7,24.68,92.59
2013,4,6,8,25.18,88.16
2013,4,6,9,25.87,80.14
2013,4,6,10,26.54,73.63
2013,4,6,11,26.58,72.92
2013,4,6,12,26.42,72.79
2013,4,6,13,26.17,74.31
2013,4,6,14,25.77,76.8
2013,4,6,15,25.27,80.48
2013,4,6,16,24.75,84.69
2013,4,6,17,23.96,89.4
2013,4,6,18,23.35,93.31
2013,4,6,19,23.25,92.78
2013,4,6,20,23.15,92.43
2013,4,6,21,22.89,93.6
2013,4,6,22,22.51,95.39
2013,4,6,23,22.2,96.13
2013,4,7,0,21.91,96.31
2013,4,7,1,21.7,96.18
2013,4,7,2,21.53,96.13
2013,4,7,3,21.43,95.82
2013,4,7,4,21.35,95.53
2013,4,7,5,21.33,95.12
2013,4,7,6,21.93,94.26
2013,4,7,7,23.25,88.37
2013,4,7,8,24.84,79.89
2013,4,7,9,25.73,74.46
2013,4,7,10,26.19,73.21
2013,4,7,11,26.49,73.27
2013,4,7,12,26.65,73.69
2013,4,7,13,26.66,74.25
2013,4,7,14,26.55,74.97
2013,4,7,15,26.25,76.13
2013,4,7,16,25.91,77.88
2013,4,7,17,24.96,82.82
2013,4,7,18,23.89,89.02
2013,4,7,19,23.35,91.5
2013,4,7,20,22.99,92.57
2013,4,7,21,22.71,93.27
2013,4,7,22,22.46,93.62
2013,4,7,23,22.27,93.93
2013,4,8,0,22.07,94.55
2013,4,8,1,22,94.87
2013,4,8,2,21.96,94.94
2013,4,8,3,21.96,94.59
2013,4,8,4,22,93.93
2013,4,8,5,22.07,93.31
2013,4,8,6,22.62,93.7
2013,4,8,7,23.56,89.79
2013,4,8,8,24.54,83.16
2013,4,8,9,25.14,78.67
2013,4,8,10,25.36,77.24
2013,4,8,11,25.48,77.15
2013,4,8,12,25.84,76.22
2013,4,8,13,26.64,73.59
2013,4,8,14,27.52,70.75
2013,4,8,15,27.65,70.2
2013,4,8,16,27.08,74.74
2013,4,8,17,26.05,81.46
2013,4,8,18,24.77,87.76
2013,4,8,19,24.47,87.76
2013,4,8,20,24.32,86.87
2013,4,8,21,24.23,85.9
2013,4,8,22,24.04,86.06
2013,4,8,23,23.7,87.47
2013,4,9,0,23.34,89.16
2013,4,9,1,23.03,90.56
2013,4,9,2,22.74,91.95
2013,4,9,3,22.54,93.01
2013,4,9,4,22.44,93.77
2013,4,9,5,22.36,94.29
2013,4,9,6,22.84,94.55
2013,4,9,7,24.16,89.31
2013,4,9,8,25.66,83.17
2013,4,9,9,26.96,79.34
2013,4,9,10,28.01,76.53
2013,4,9,11,28.66,74.43
2013,4,9,12,28.92,73.27
2013,4,9,13,28.93,72.78
2013,4,9,14,28.77,72.92
2013,4,9,15,28.41,73.95
2013,4,9,16,27.71,77.99
2013,4,9,17,26.37,85.46
2013,4,9,18,25.03,90.9
2013,4,9,19,24.64,91.91
2013,4,9,20,24.33,92.56
2013,4,9,21,24.05,92.83
2013,4,9,22,23.72,93.34
2013,4,9,23,23.35,94.77
2013,4,10,0,23.03,96.33
2013,4,10,1,22.83,97.14
2013,4,10,2,22.7,97.54
2013,4,10,3,22.57,97.85
2013,4,10,4,22.49,97.95
2013,4,10,5,22.45,98.06
2013,4,10,6,23.15,96.66
2013,4,10,7,24.08,93.32
2013,4,10,8,24.78,90.02
2013,4,10,9,25.22,87.7
2013,4,10,10,25.52,86.58
2013,4,10,11,25.84,85.21
2013,4,10,12,26.19,83.52
2013,4,10,13,26.46,82.14
2013,4,10,14,26.46,82.12
2013,4,10,15,26.24,83.67
2013,4,10,16,25.85,86.06
2013,4,10,17,24.89,91.25
2013,4,10,18,24.12,92.55
2013,4,10,19,23.78,93.4
2013,4,10,20,23.47,94.27
2013,4,10,21,23.21,94.88
2013,4,10,22,23.01,95.21
2013,4,10,23,22.84,95.29
2013,4,11,0,22.64,95.61
2013,4,11,1,22.46,95.86
2013,4,11,2,22.34,95.62
2013,4,11,3,22.26,95.18
2013,4,11,4,22.17,94.81
2013,4,11,5,22.06,94.74
2013,4,11,6,22.61,95.22
2013,4,11,7,24.62,85.69
2013,4,11,8,26.64,73.2
2013,4,11,9,27.48,70.64
2013,4,11,10,28.2,69.77
2013,4,11,11,28.58,69.95
2013,4,11,12,28.65,70.73
2013,4,11,13,28.53,71.56
2013,4,11,14,28.21,72.96
2013,4,11,15,27.61,76.02
2013,4,11,16,26.86,80.99
2013,4,11,17,25.58,87.68
2013,4,11,18,24.56,91.77
2013,4,11,19,24.13,92.92
2013,4,11,20,23.76,93.97
2013,4,11,21,23.42,95.04
2013,4,11,22,23.15,95.75
2013,4,11,23,22.93,96.13
2013,4,12,0,22.75,96.4
2013,4,12,1,22.61,96.48
2013,4,12,2,22.53,96.64
2013,4,12,3,22.48,96.78
2013,4,12,4,22.42,97.11
2013,4,12,5,22.34,97.52
2013,4,12,6,23.02,96.77
2013,4,12,7,24.2,93.26
2013,4,12,8,25.23,87.91
2013,4,12,9,26.26,81.78
2013,4,12,10,27.05,77.18
2013,4,12,11,27.43,75.31
2013,4,12,12,27.49,75.23
2013,4,12,13,27.36,75.97
2013,4,12,14,27.13,76.8
2013,4,12,15,26.53,79.02
2013,4,12,16,25.7,83.21
2013,4,12,17,24.46,90.38
2013,4,12,18,23.51,93.72
2013,4,12,19,23.21,94.17
2013,4,12,20,23.04,94.51
2013,4,12,21,22.88,94.85
2013,4,12,22,22.76,95.06
2013,4,12,23,22.63,95.85
2013,4,13,0,22.52,95.31
2013,4,13,1,22.38,95
2013,4,13,2,22.3,95.54
2013,4,13,3,22.31,95.57
2013,4,13,4,22.25,95.93
2013,4,13,5,22.2,96.26
2013,4,13,6,22.71,95.59
2013,4,13,7,23.68,92.75
2013,4,13,8,24.73,88.11
2013,4,13,9,25.71,83.41
2013,4,13,10,26.42,80.38
2013,4,13,11,26.92,78.54
2013,4,13,12,27.14,77.72
2013,4,13,13,27.09,77.89
2013,4,13,14,26.8,79.18
2013,4,13,15,26.22,82.11
2013,4,13,16,25.37,86.93
2013,4,13,17,24.37,92.16
2013,4,13,18,23.69,94.91
2013,4,13,19,23.45,95.55
2013,4,13,20,23.34,95.78
2013,4,13,21,23.33,95.79
2013,4,13,22,23.33,95.86
2013,4,13,23,23.31,96.09
2013,4,14,0,23.17,96.68
2013,4,14,1,22.95,97.37
2013,4,14,2,22.76,97.96
2013,4,14,3,22.6,98.45
2013,4,14,4,22.51,98.76
2013,4,14,5,22.43,99.19
2013,4,14,6,23.36,96.22
2013,4,14,7,24.65,91.27
2013,4,14,8,25.92,85.96
2013,4,14,9,27.13,81.67
2013,4,14,10,28.06,78.47
2013,4,14,11,28.62,76.67
2013,4,14,12,28.77,76.2
2013,4,14,13,28.54,77.36
2013,4,14,14,28.09,80.06
2013,4,14,15,27.66,82.81
2013,4,14,16,26.88,86.56
2013,4,14,17,25.76,92.48
2013,4,14,18,24.9,95.03
2013,4,14,19,24.5,95.86
2013,4,14,20,24.27,96.18
2013,4,14,21,24.1,96.27
2013,4,14,22,23.94,96.25
2013,4,14,23,23.79,96.34
2013,4,15,0,23.69,96.42
2013,4,15,1,23.66,96.43
2013,4,15,2,23.68,96.31
2013,4,15,3,23.76,96.22
2013,4,15,4,23.76,96.38
2013,4,15,5,23.62,96.68
2013,4,15,6,23.89,96.17
2013,4,15,7,24.56,94.03
2013,4,15,8,24.93,91.2
2013,4,15,9,25.34,87.79
2013,4,15,10,25.83,85.32
2013,4,15,11,26.2,83.18
2013,4,15,12,26.43,82.07
2013,4,15,13,26.48,81.81
2013,4,15,14,26.39,82.07
2013,4,15,15,26.12,83.49
2013,4,15,16,25.62,86.48
2013,4,15,17,24.69,92.64
2013,4,15,18,24.08,94.65
2013,4,15,19,23.87,95.04
2013,4,15,20,23.62,95.33
2013,4,15,21,23.31,95.65
2013,4,15,22,23.02,95.65
2013,4,15,23,22.72,95.76
2013,4,16,0,22.45,95.94
2013,4,16,1,22.23,96.09
2013,4,16,2,22.03,96.24
2013,4,16,3,21.87,96.26
2013,4,16,4,21.79,96.1
2013,4,16,5,21.8,95.81
2013,4,16,6,22.58,94
2013,4,16,7,23.86,89.49
2013,4,16,8,25.58,82.74
2013,4,16,9,27.28,76.57
2013,4,16,10,28.48,73.7
2013,4,16,11,29.11,72.54
2013,4,16,12,29.42,71.99
2013,4,16,13,29.6,71.22
2013,4,16,14,29.63,70.49
2013,4,16,15,29.15,72.77
2013,4,16,16,28.2,78.9
2013,4,16,17,26.84,85.82
2013,4,16,18,25.74,92.24
2013,4,16,19,25.18,93.68
2013,4,16,20,24.77,94.29
2013,4,16,21,24.33,94.96
2013,4,16,22,23.94,95.71
2013,4,16,23,23.54,96.63
2013,4,17,0,23.18,97.25
2013,4,17,1,22.92,97.42
2013,4,17,2,22.79,97.02
2013,4,17,3,22.71,96.51
2013,4,17,4,22.59,96.26
2013,4,17,5,22.45,96.3
2013,4,17,6,23.25,95.36
2013,4,17,7,24.66,90.5
2013,4,17,8,26.58,82.53
2013,4,17,9,27.58,78.08
2013,4,17,10,28.1,76.78
2013,4,17,11,28.43,76.24
2013,4,17,12,28.49,76.15
2013,4,17,13,28.34,76.65
2013,4,17,14,28,78.48
2013,4,17,15,27.21,83.15
2013,4,17,16,26.29,89.35
2013,4,17,17,25.4,94.23
2013,4,17,18,24.83,96.63
2013,4,17,19,24.7,97
2013,4,17,20,24.6,97.12
2013,4,17,21,24.44,97.41
2013,4,17,22,24.24,97.68
2013,4,17,23,23.97,97.92
2013,4,18,0,23.77,98.08
2013,4,18,1,23.6,98.21
2013,4,18,2,23.49,98.2
2013,4,18,3,23.38,98.26
2013,4,18,4,23.28,98.12
2013,4,18,5,23.17,97.92
2013,4,18,6,23.46,97.19
2013,4,18,7,24.31,94.68
2013,4,18,8,24.8,91.36
2013,4,18,9,25.25,88.07
2013,4,18,10,25.59,85.41
2013,4,18,11,25.85,82.96
2013,4,18,12,25.99,81.5
2013,4,18,13,26.06,80.49
2013,4,18,14,25.99,80.53
2013,4,18,15,25.77,81.86
2013,4,18,16,25.32,85.04
2013,4,18,17,24.41,90.28
2013,4,18,18,23.69,91.83
2013,4,18,19,23.42,92.55
2013,4,18,20,23.16,93.53
2013,4,18,21,22.93,94.68
2013,4,18,22,22.76,95.36
2013,4,18,23,22.59,95.58
2013,4,19,0,22.43,95.88
2013,4,19,1,22.28,96.12
2013,4,19,2,22.1,96.4
2013,4,19,3,21.94,96.72
2013,4,19,4,21.85,96.87
2013,4,19,5,21.82,96.98
2013,4,19,6,22.64,95.65
2013,4,19,7,24.01,91.33
2013,4,19,8,25.32,86.06
2013,4,19,9,26.46,81.02
2013,4,19,10,27.2,77.41
2013,4,19,11,27.68,74.51
2013,4,19,12,27.93,73.09
2013,4,19,13,27.87,72.53
2013,4,19,14,27.73,72.81
2013,4,19,15,27.16,75.45
2013,4,19,16,26.32,82.2
2013,4,19,17,25.41,86.57
2013,4,19,18,24.56,92.46
2013,4,19,19,24.16,94.26
2013,4,19,20,23.94,95.25
2013,4,19,21,23.81,95.58
2013,4,19,22,23.71,95.61
2013,4,19,23,23.57,95.8
2013,4,20,0,23.45,95.53
2013,4,20,1,23.22,95.74
2013,4,20,2,23.09,95.7
2013,4,20,3,23.03,95.4
2013,4,20,4,23,95.26
2013,4,20,5,22.95,95.38
2013,4,20,6,23.14,96
2013,4,20,7,24.03,94.32
2013,4,20,8,24.67,91.27
2013,4,20,9,25.14,88.02
2013,4,20,10,25.87,83.88
2013,4,20,11,26.8,78.65
2013,4,20,12,27.48,75.02
2013,4,20,13,27.84,73.09
2013,4,20,14,27.93,72.4
2013,4,20,15,27.6,74.33
2013,4,20,16,26.9,80.33
2013,4,20,17,26.01,85.82
2013,4,20,18,25.16,92.4
2013,4,20,19,24.82,93.51
2013,4,20,20,24.59,93.96
2013,4,20,21,24.46,93.88
2013,4,20,22,24.32,93.89
2013,4,20,23,24.15,94.32
2013,4,21,0,23.97,95.11
2013,4,21,1,23.76,96.08
2013,4,21,2,23.55,97
2013,4,21,3,23.43,97.56
2013,4,21,4,23.4,97.75
2013,4,21,5,23.41,97.82
2013,4,21,6,23.76,97.17
